"Année de naissance";"Sexe";"Age";"Quotient de mortalité par âge x (Qx)"
"1934";"Femme";"91 ans";0.131207
"1934";"Femme";"92 ans";0.147922
"1934";"Femme";"93 ans";0.165749
"1934";"Femme";"94 ans";0.184645
"1934";"Femme";"95 ans";0.204615
"1934";"Femme";"96 ans";0.225674
"1934";"Femme";"97 ans";0.247813
"1934";"Femme";"98 ans";0.271082
"1934";"Femme";"99 ans";0.295700
"1934";"Femme";"100 ans";0.321594
"1934";"Femme";"101 ans";0.348675
"1934";"Femme";"102 ans";0.377123
"1934";"Femme";"103 ans";0.407259
"1934";"Femme";"104 ans";0.439326
"1934";"Femme";"105 ans";0.472111
"1934";"Femme";"106 ans";0.505063
"1934";"Femme";"107 ans";0.541839
"1934";"Femme";"108 ans";0.579990
"1934";"Femme";"109 ans";0.619298
"1934";"Femme";"110 ans";0.659615
"1934";"Femme";"111 ans";0.700691
"1934";"Femme";"112 ans";0.742152
"1934";"Femme";"113 ans";0.783479
"1934";"Femme";"114 ans";0.823989
"1934";"Femme";"115 ans";0.862839
"1934";"Femme";"116 ans";0.899049
"1934";"Femme";"117 ans";0.931570
"1934";"Femme";"118 ans";0.959412
"1934";"Femme";"119 ans";0.981872
"1934";"Femme";"120 ans";1.000000
"1935";"Femme";"65 ans";0.006354
"1935";"Femme";"66 ans";0.007765
"1935";"Femme";"67 ans";0.007700
"1935";"Femme";"68 ans";0.007974
"1935";"Femme";"69 ans";0.009852
"1935";"Femme";"70 ans";0.010468
"1935";"Femme";"71 ans";0.011103
"1935";"Femme";"72 ans";0.012156
"1935";"Femme";"73 ans";0.013144
"1935";"Femme";"74 ans";0.015629
"1935";"Femme";"75 ans";0.016883
"1935";"Femme";"76 ans";0.017343
"1935";"Femme";"77 ans";0.021142
"1935";"Femme";"78 ans";0.023155
"1935";"Femme";"79 ans";0.025595
"1935";"Femme";"80 ans";0.031619
"1935";"Femme";"81 ans";0.033632
"1935";"Femme";"82 ans";0.038033
"1935";"Femme";"83 ans";0.046635
"1935";"Femme";"84 ans";0.052284
"1935";"Femme";"85 ans";0.066434
"1935";"Femme";"86 ans";0.068624
"1935";"Femme";"87 ans";0.080105
"1935";"Femme";"88 ans";0.087310
"1935";"Femme";"89 ans";0.100156
"1935";"Femme";"90 ans";0.114331
"1935";"Femme";"91 ans";0.129765
"1935";"Femme";"92 ans";0.146385
"1935";"Femme";"93 ans";0.164125
"1935";"Femme";"94 ans";0.182946
"1935";"Femme";"95 ans";0.202854
"1935";"Femme";"96 ans";0.223866
"1935";"Femme";"97 ans";0.245974
"1935";"Femme";"98 ans";0.269232
"1935";"Femme";"99 ans";0.293857
"1935";"Femme";"100 ans";0.319778
"1935";"Femme";"101 ans";0.346910
"1935";"Femme";"102 ans";0.375431
"1935";"Femme";"103 ans";0.405663
"1935";"Femme";"104 ans";0.437848
"1935";"Femme";"105 ans";0.470779
"1935";"Femme";"106 ans";0.503907
"1935";"Femme";"107 ans";0.540867
"1935";"Femme";"108 ans";0.579223
"1935";"Femme";"109 ans";0.618751
"1935";"Femme";"110 ans";0.659296
"1935";"Femme";"111 ans";0.700601
"1935";"Femme";"112 ans";0.742281
"1935";"Femme";"113 ans";0.783803
"1935";"Femme";"114 ans";0.824470
"1935";"Femme";"115 ans";0.863423
"1935";"Femme";"116 ans";0.899667
"1935";"Femme";"117 ans";0.932143
"1935";"Femme";"118 ans";0.959861
"1935";"Femme";"119 ans";0.982126
"1935";"Femme";"120 ans";1.000000
"1936";"Femme";"65 ans";0.007689
"1936";"Femme";"66 ans";0.007082
"1936";"Femme";"67 ans";0.007754
"1936";"Femme";"68 ans";0.008357
"1936";"Femme";"69 ans";0.009532
"1936";"Femme";"70 ans";0.010736
"1936";"Femme";"71 ans";0.010229
"1936";"Femme";"72 ans";0.013243
"1936";"Femme";"73 ans";0.014266
"1936";"Femme";"74 ans";0.015175
"1936";"Femme";"75 ans";0.017133
"1936";"Femme";"76 ans";0.018333
"1936";"Femme";"77 ans";0.021882
"1936";"Femme";"78 ans";0.022987
"1936";"Femme";"79 ans";0.025515
"1936";"Femme";"80 ans";0.030840
"1936";"Femme";"81 ans";0.032883
"1936";"Femme";"82 ans";0.039437
"1936";"Femme";"83 ans";0.044510
"1936";"Femme";"84 ans";0.055379
"1936";"Femme";"85 ans";0.059456
"1936";"Femme";"86 ans";0.066940
"1936";"Femme";"87 ans";0.074839
"1936";"Femme";"88 ans";0.086192
"1936";"Femme";"89 ans";0.098935
"1936";"Femme";"90 ans";0.113006
"1936";"Femme";"91 ans";0.128339
"1936";"Femme";"92 ans";0.144864
"1936";"Femme";"93 ans";0.162517
"1936";"Femme";"94 ans";0.181262
"1936";"Femme";"95 ans";0.201107
"1936";"Femme";"96 ans";0.222071
"1936";"Femme";"97 ans";0.244148
"1936";"Femme";"98 ans";0.267393
"1936";"Femme";"99 ans";0.292022
"1936";"Femme";"100 ans";0.317970
"1936";"Femme";"101 ans";0.345151
"1936";"Femme";"102 ans";0.373744
"1936";"Femme";"103 ans";0.404069
"1936";"Femme";"104 ans";0.436369
"1936";"Femme";"105 ans";0.469444
"1936";"Femme";"106 ans";0.502745
"1936";"Femme";"107 ans";0.539887
"1936";"Femme";"108 ans";0.578445
"1936";"Femme";"109 ans";0.618190
"1936";"Femme";"110 ans";0.658962
"1936";"Femme";"111 ans";0.700494
"1936";"Femme";"112 ans";0.742392
"1936";"Femme";"113 ans";0.784107
"1936";"Femme";"114 ans";0.824930
"1936";"Femme";"115 ans";0.863985
"1936";"Femme";"116 ans";0.900264
"1936";"Femme";"117 ans";0.932699
"1936";"Femme";"118 ans";0.960296
"1936";"Femme";"119 ans";0.982372
"1936";"Femme";"120 ans";1.000000
"1937";"Femme";"65 ans";0.006546
"1937";"Femme";"66 ans";0.008369
"1937";"Femme";"67 ans";0.007412
"1937";"Femme";"68 ans";0.008705
"1937";"Femme";"69 ans";0.009486
"1937";"Femme";"70 ans";0.009826
"1937";"Femme";"71 ans";0.011962
"1937";"Femme";"72 ans";0.011454
"1937";"Femme";"73 ans";0.013707
"1937";"Femme";"74 ans";0.013634
"1937";"Femme";"75 ans";0.014571
"1937";"Femme";"76 ans";0.016932
"1937";"Femme";"77 ans";0.020245
"1937";"Femme";"78 ans";0.021765
"1937";"Femme";"79 ans";0.025922
"1937";"Femme";"80 ans";0.029315
"1937";"Femme";"81 ans";0.031700
"1937";"Femme";"82 ans";0.036834
"1937";"Femme";"83 ans";0.047703
"1937";"Femme";"84 ans";0.052406
"1937";"Femme";"85 ans";0.057725
"1937";"Femme";"86 ans";0.063975
"1937";"Femme";"87 ans";0.073835
"1937";"Femme";"88 ans";0.085089
"1937";"Femme";"89 ans";0.097729
"1937";"Femme";"90 ans";0.111697
"1937";"Femme";"91 ans";0.126928
"1937";"Femme";"92 ans";0.143357
"1937";"Femme";"93 ans";0.160923
"1937";"Femme";"94 ans";0.179592
"1937";"Femme";"95 ans";0.199373
"1937";"Femme";"96 ans";0.220288
"1937";"Femme";"97 ans";0.242333
"1937";"Femme";"98 ans";0.265564
"1937";"Femme";"99 ans";0.290197
"1937";"Femme";"100 ans";0.316169
"1937";"Femme";"101 ans";0.343397
"1937";"Femme";"102 ans";0.372060
"1937";"Femme";"103 ans";0.402477
"1937";"Femme";"104 ans";0.434890
"1937";"Femme";"105 ans";0.468106
"1937";"Femme";"106 ans";0.501577
"1937";"Femme";"107 ans";0.538900
"1937";"Femme";"108 ans";0.577657
"1937";"Femme";"109 ans";0.617617
"1937";"Femme";"110 ans";0.658613
"1937";"Femme";"111 ans";0.700371
"1937";"Femme";"112 ans";0.742483
"1937";"Femme";"113 ans";0.784391
"1937";"Femme";"114 ans";0.825370
"1937";"Femme";"115 ans";0.864527
"1937";"Femme";"116 ans";0.900842
"1937";"Femme";"117 ans";0.933237
"1937";"Femme";"118 ans";0.960717
"1937";"Femme";"119 ans";0.982611
"1937";"Femme";"120 ans";1.000000
"1938";"Femme";"65 ans";0.007615
"1938";"Femme";"66 ans";0.007628
"1938";"Femme";"67 ans";0.007695
"1938";"Femme";"68 ans";0.008171
"1938";"Femme";"69 ans";0.009034
"1938";"Femme";"70 ans";0.009774
"1938";"Femme";"71 ans";0.010567
"1938";"Femme";"72 ans";0.011584
"1938";"Femme";"73 ans";0.012987
"1938";"Femme";"74 ans";0.014088
"1938";"Femme";"75 ans";0.014754
"1938";"Femme";"76 ans";0.018911
"1938";"Femme";"77 ans";0.020030
"1938";"Femme";"78 ans";0.023348
"1938";"Femme";"79 ans";0.023495
"1938";"Femme";"80 ans";0.029307
"1938";"Femme";"81 ans";0.032537
"1938";"Femme";"82 ans";0.040623
"1938";"Femme";"83 ans";0.044677
"1938";"Femme";"84 ans";0.050554
"1938";"Femme";"85 ans";0.054640
"1938";"Femme";"86 ans";0.063078
"1938";"Femme";"87 ans";0.072846
"1938";"Femme";"88 ans";0.084001
"1938";"Femme";"89 ans";0.096538
"1938";"Femme";"90 ans";0.110402
"1938";"Femme";"91 ans";0.125533
"1938";"Femme";"92 ans";0.141865
"1938";"Femme";"93 ans";0.159344
"1938";"Femme";"94 ans";0.177936
"1938";"Femme";"95 ans";0.197653
"1938";"Femme";"96 ans";0.218518
"1938";"Femme";"97 ans";0.240530
"1938";"Femme";"98 ans";0.263746
"1938";"Femme";"99 ans";0.288382
"1938";"Femme";"100 ans";0.314377
"1938";"Femme";"101 ans";0.341650
"1938";"Femme";"102 ans";0.370380
"1938";"Femme";"103 ans";0.400887
"1938";"Femme";"104 ans";0.433411
"1938";"Femme";"105 ans";0.466765
"1938";"Femme";"106 ans";0.500405
"1938";"Femme";"107 ans";0.537905
"1938";"Femme";"108 ans";0.576858
"1938";"Femme";"109 ans";0.617032
"1938";"Femme";"110 ans";0.658250
"1938";"Femme";"111 ans";0.700230
"1938";"Femme";"112 ans";0.742556
"1938";"Femme";"113 ans";0.784656
"1938";"Femme";"114 ans";0.825789
"1938";"Femme";"115 ans";0.865049
"1938";"Femme";"116 ans";0.901401
"1938";"Femme";"117 ans";0.933759
"1938";"Femme";"118 ans";0.961126
"1938";"Femme";"119 ans";0.982841
"1938";"Femme";"120 ans";1.000000
"1939";"Femme";"65 ans";0.006362
"1939";"Femme";"66 ans";0.006780
"1939";"Femme";"67 ans";0.006777
"1939";"Femme";"68 ans";0.009108
"1939";"Femme";"69 ans";0.009880
"1939";"Femme";"70 ans";0.008535
"1939";"Femme";"71 ans";0.010854
"1939";"Femme";"72 ans";0.012126
"1939";"Femme";"73 ans";0.013260
"1939";"Femme";"74 ans";0.014407
"1939";"Femme";"75 ans";0.016470
"1939";"Femme";"76 ans";0.017504
"1939";"Femme";"77 ans";0.019654
"1939";"Femme";"78 ans";0.022907
"1939";"Femme";"79 ans";0.023495
"1939";"Femme";"80 ans";0.027316
"1939";"Femme";"81 ans";0.034875
"1939";"Femme";"82 ans";0.038355
"1939";"Femme";"83 ans";0.044013
"1939";"Femme";"84 ans";0.046722
"1939";"Femme";"85 ans";0.053842
"1939";"Femme";"86 ans";0.062195
"1939";"Femme";"87 ans";0.071871
"1939";"Femme";"88 ans";0.082927
"1939";"Femme";"89 ans";0.095362
"1939";"Femme";"90 ans";0.109122
"1939";"Femme";"91 ans";0.124152
"1939";"Femme";"92 ans";0.140389
"1939";"Femme";"93 ans";0.157779
"1939";"Femme";"94 ans";0.176294
"1939";"Femme";"95 ans";0.195947
"1939";"Femme";"96 ans";0.216762
"1939";"Femme";"97 ans";0.238739
"1939";"Femme";"98 ans";0.261938
"1939";"Femme";"99 ans";0.286576
"1939";"Femme";"100 ans";0.312592
"1939";"Femme";"101 ans";0.339909
"1939";"Femme";"102 ans";0.368705
"1939";"Femme";"103 ans";0.399299
"1939";"Femme";"104 ans";0.431931
"1939";"Femme";"105 ans";0.465423
"1939";"Femme";"106 ans";0.499228
"1939";"Femme";"107 ans";0.536903
"1939";"Femme";"108 ans";0.576051
"1939";"Femme";"109 ans";0.616434
"1939";"Femme";"110 ans";0.657872
"1939";"Femme";"111 ans";0.700074
"1939";"Femme";"112 ans";0.742612
"1939";"Femme";"113 ans";0.784902
"1939";"Femme";"114 ans";0.826189
"1939";"Femme";"115 ans";0.865552
"1939";"Femme";"116 ans";0.901942
"1939";"Femme";"117 ans";0.934264
"1939";"Femme";"118 ans";0.961522
"1939";"Femme";"119 ans";0.983064
"1939";"Femme";"120 ans";1.000000
"1940";"Femme";"65 ans";0.006610
"1940";"Femme";"66 ans";0.006802
"1940";"Femme";"67 ans";0.007743
"1940";"Femme";"68 ans";0.007920
"1940";"Femme";"69 ans";0.007847
"1940";"Femme";"70 ans";0.010546
"1940";"Femme";"71 ans";0.010292
"1940";"Femme";"72 ans";0.011531
"1940";"Femme";"73 ans";0.012838
"1940";"Femme";"74 ans";0.013662
"1940";"Femme";"75 ans";0.015601
"1940";"Femme";"76 ans";0.017918
"1940";"Femme";"77 ans";0.019143
"1940";"Femme";"78 ans";0.022934
"1940";"Femme";"79 ans";0.024055
"1940";"Femme";"80 ans";0.030007
"1940";"Femme";"81 ans";0.033620
"1940";"Femme";"82 ans";0.037556
"1940";"Femme";"83 ans";0.040021
"1940";"Femme";"84 ans";0.046011
"1940";"Femme";"85 ans";0.053056
"1940";"Femme";"86 ans";0.061325
"1940";"Femme";"87 ans";0.070909
"1940";"Femme";"88 ans";0.081867
"1940";"Femme";"89 ans";0.094200
"1940";"Femme";"90 ans";0.107857
"1940";"Femme";"91 ans";0.122786
"1940";"Femme";"92 ans";0.138927
"1940";"Femme";"93 ans";0.156229
"1940";"Femme";"94 ans";0.174666
"1940";"Femme";"95 ans";0.194254
"1940";"Femme";"96 ans";0.215018
"1940";"Femme";"97 ans";0.236960
"1940";"Femme";"98 ans";0.260142
"1940";"Femme";"99 ans";0.284779
"1940";"Femme";"100 ans";0.310816
"1940";"Femme";"101 ans";0.338174
"1940";"Femme";"102 ans";0.367035
"1940";"Femme";"103 ans";0.397714
"1940";"Femme";"104 ans";0.430453
"1940";"Femme";"105 ans";0.464078
"1940";"Femme";"106 ans";0.498047
"1940";"Femme";"107 ans";0.535894
"1940";"Femme";"108 ans";0.575234
"1940";"Femme";"109 ans";0.615826
"1940";"Femme";"110 ans";0.657481
"1940";"Femme";"111 ans";0.699902
"1940";"Femme";"112 ans";0.742650
"1940";"Femme";"113 ans";0.785129
"1940";"Femme";"114 ans";0.826569
"1940";"Femme";"115 ans";0.866035
"1940";"Femme";"116 ans";0.902464
"1940";"Femme";"117 ans";0.934753
"1940";"Femme";"118 ans";0.961905
"1940";"Femme";"119 ans";0.983280
"1940";"Femme";"120 ans";1.000000
"1941";"Femme";"65 ans";0.006350
"1941";"Femme";"66 ans";0.007018
"1941";"Femme";"67 ans";0.006940
"1941";"Femme";"68 ans";0.007890
"1941";"Femme";"69 ans";0.008428
"1941";"Femme";"70 ans";0.008986
"1941";"Femme";"71 ans";0.009745
"1941";"Femme";"72 ans";0.010826
"1941";"Femme";"73 ans";0.013100
"1941";"Femme";"74 ans";0.014933
"1941";"Femme";"75 ans";0.015408
"1941";"Femme";"76 ans";0.015867
"1941";"Femme";"77 ans";0.020294
"1941";"Femme";"78 ans";0.020705
"1941";"Femme";"79 ans";0.026226
"1941";"Femme";"80 ans";0.030043
"1941";"Femme";"81 ans";0.030843
"1941";"Femme";"82 ans";0.034339
"1941";"Femme";"83 ans";0.039389
"1941";"Femme";"84 ans";0.045313
"1941";"Femme";"85 ans";0.052283
"1941";"Femme";"86 ans";0.060469
"1941";"Femme";"87 ans";0.069962
"1941";"Femme";"88 ans";0.080822
"1941";"Femme";"89 ans";0.093053
"1941";"Femme";"90 ans";0.106607
"1941";"Femme";"91 ans";0.121435
"1941";"Femme";"92 ans";0.137479
"1941";"Femme";"93 ans";0.154694
"1941";"Femme";"94 ans";0.173053
"1941";"Femme";"95 ans";0.192575
"1941";"Femme";"96 ans";0.213287
"1941";"Femme";"97 ans";0.235193
"1941";"Femme";"98 ans";0.258356
"1941";"Femme";"99 ans";0.282993
"1941";"Femme";"100 ans";0.309048
"1941";"Femme";"101 ans";0.336447
"1941";"Femme";"102 ans";0.365369
"1941";"Femme";"103 ans";0.396132
"1941";"Femme";"104 ans";0.428974
"1941";"Femme";"105 ans";0.462732
"1941";"Femme";"106 ans";0.496862
"1941";"Femme";"107 ans";0.534879
"1941";"Femme";"108 ans";0.574409
"1941";"Femme";"109 ans";0.615206
"1941";"Femme";"110 ans";0.657077
"1941";"Femme";"111 ans";0.699715
"1941";"Femme";"112 ans";0.742672
"1941";"Femme";"113 ans";0.785339
"1941";"Femme";"114 ans";0.826931
"1941";"Femme";"115 ans";0.866500
"1941";"Femme";"116 ans";0.902970
"1941";"Femme";"117 ans";0.935227
"1941";"Femme";"118 ans";0.962277
"1941";"Femme";"119 ans";0.983489
"1941";"Femme";"120 ans";1.000000
"1942";"Femme";"65 ans";0.006456
"1942";"Femme";"66 ans";0.007367
"1942";"Femme";"67 ans";0.007761
"1942";"Femme";"68 ans";0.008339
"1942";"Femme";"69 ans";0.009094
"1942";"Femme";"70 ans";0.010025
"1942";"Femme";"71 ans";0.010695
"1942";"Femme";"72 ans";0.011589
"1942";"Femme";"73 ans";0.012466
"1942";"Femme";"74 ans";0.014293
"1942";"Femme";"75 ans";0.014651
"1942";"Femme";"76 ans";0.016785
"1942";"Femme";"77 ans";0.019807
"1942";"Femme";"78 ans";0.024835
"1942";"Femme";"79 ans";0.025750
"1942";"Femme";"80 ans";0.028335
"1942";"Femme";"81 ans";0.029565
"1942";"Femme";"82 ans";0.033777
"1942";"Femme";"83 ans";0.038768
"1942";"Femme";"84 ans";0.044627
"1942";"Femme";"85 ans";0.051522
"1942";"Femme";"86 ans";0.059626
"1942";"Femme";"87 ans";0.069027
"1942";"Femme";"88 ans";0.079791
"1942";"Femme";"89 ans";0.091920
"1942";"Femme";"90 ans";0.105371
"1942";"Femme";"91 ans";0.120098
"1942";"Femme";"92 ans";0.136047
"1942";"Femme";"93 ans";0.153173
"1942";"Femme";"94 ans";0.171454
"1942";"Femme";"95 ans";0.190909
"1942";"Femme";"96 ans";0.211569
"1942";"Femme";"97 ans";0.233439
"1942";"Femme";"98 ans";0.256582
"1942";"Femme";"99 ans";0.281216
"1942";"Femme";"100 ans";0.307288
"1942";"Femme";"101 ans";0.334726
"1942";"Femme";"102 ans";0.363709
"1942";"Femme";"103 ans";0.394553
"1942";"Femme";"104 ans";0.427497
"1942";"Femme";"105 ans";0.461385
"1942";"Femme";"106 ans";0.495674
"1942";"Femme";"107 ans";0.533858
"1942";"Femme";"108 ans";0.573575
"1942";"Femme";"109 ans";0.614575
"1942";"Femme";"110 ans";0.656659
"1942";"Femme";"111 ans";0.699512
"1942";"Femme";"112 ans";0.742677
"1942";"Femme";"113 ans";0.785530
"1942";"Femme";"114 ans";0.827275
"1942";"Femme";"115 ans";0.866947
"1942";"Femme";"116 ans";0.903458
"1942";"Femme";"117 ans";0.935687
"1942";"Femme";"118 ans";0.962637
"1942";"Femme";"119 ans";0.983691
"1942";"Femme";"120 ans";1.000000
"1943";"Femme";"65 ans";0.006121
"1943";"Femme";"66 ans";0.007018
"1943";"Femme";"67 ans";0.007686
"1943";"Femme";"68 ans";0.008282
"1943";"Femme";"69 ans";0.008599
"1943";"Femme";"70 ans";0.009822
"1943";"Femme";"71 ans";0.010479
"1943";"Femme";"72 ans";0.011893
"1943";"Femme";"73 ans";0.012322
"1943";"Femme";"74 ans";0.014308
"1943";"Femme";"75 ans";0.015312
"1943";"Femme";"76 ans";0.017178
"1943";"Femme";"77 ans";0.019646
"1943";"Femme";"78 ans";0.021520
"1943";"Femme";"79 ans";0.024621
"1943";"Femme";"80 ans";0.025564
"1943";"Femme";"81 ans";0.029065
"1943";"Femme";"82 ans";0.033226
"1943";"Femme";"83 ans";0.038159
"1943";"Femme";"84 ans";0.043952
"1943";"Femme";"85 ans";0.050774
"1943";"Femme";"86 ans";0.058795
"1943";"Femme";"87 ans";0.068107
"1943";"Femme";"88 ans";0.078773
"1943";"Femme";"89 ans";0.090801
"1943";"Femme";"90 ans";0.104150
"1943";"Femme";"91 ans";0.118776
"1943";"Femme";"92 ans";0.134629
"1943";"Femme";"93 ans";0.151666
"1943";"Femme";"94 ans";0.169869
"1943";"Femme";"95 ans";0.189258
"1943";"Femme";"96 ans";0.209864
"1943";"Femme";"97 ans";0.231697
"1943";"Femme";"98 ans";0.254819
"1943";"Femme";"99 ans";0.279449
"1943";"Femme";"100 ans";0.305537
"1943";"Femme";"101 ans";0.333012
"1943";"Femme";"102 ans";0.362054
"1943";"Femme";"103 ans";0.392977
"1943";"Femme";"104 ans";0.426022
"1943";"Femme";"105 ans";0.460036
"1943";"Femme";"106 ans";0.494482
"1943";"Femme";"107 ans";0.532832
"1943";"Femme";"108 ans";0.572733
"1943";"Femme";"109 ans";0.613934
"1943";"Femme";"110 ans";0.656229
"1943";"Femme";"111 ans";0.699296
"1943";"Femme";"112 ans";0.742666
"1943";"Femme";"113 ans";0.785705
"1943";"Femme";"114 ans";0.827602
"1943";"Femme";"115 ans";0.867377
"1943";"Femme";"116 ans";0.903930
"1943";"Femme";"117 ans";0.936132
"1943";"Femme";"118 ans";0.962987
"1943";"Femme";"119 ans";0.983887
"1943";"Femme";"120 ans";1.000000
"1944";"Femme";"65 ans";0.006112
"1944";"Femme";"66 ans";0.007029
"1944";"Femme";"67 ans";0.006831
"1944";"Femme";"68 ans";0.008242
"1944";"Femme";"69 ans";0.008432
"1944";"Femme";"70 ans";0.009128
"1944";"Femme";"71 ans";0.010450
"1944";"Femme";"72 ans";0.011448
"1944";"Femme";"73 ans";0.012092
"1944";"Femme";"74 ans";0.013467
"1944";"Femme";"75 ans";0.015544
"1944";"Femme";"76 ans";0.018892
"1944";"Femme";"77 ans";0.019926
"1944";"Femme";"78 ans";0.020678
"1944";"Femme";"79 ans";0.022204
"1944";"Femme";"80 ans";0.025116
"1944";"Femme";"81 ans";0.028575
"1944";"Femme";"82 ans";0.032686
"1944";"Femme";"83 ans";0.037561
"1944";"Femme";"84 ans";0.043289
"1944";"Femme";"85 ans";0.050039
"1944";"Femme";"86 ans";0.057978
"1944";"Femme";"87 ans";0.067200
"1944";"Femme";"88 ans";0.077769
"1944";"Femme";"89 ans";0.089696
"1944";"Femme";"90 ans";0.102943
"1944";"Femme";"91 ans";0.117468
"1944";"Femme";"92 ans";0.133225
"1944";"Femme";"93 ans";0.150174
"1944";"Femme";"94 ans";0.168298
"1944";"Femme";"95 ans";0.187620
"1944";"Femme";"96 ans";0.208172
"1944";"Femme";"97 ans";0.229966
"1944";"Femme";"98 ans";0.253067
"1944";"Femme";"99 ans";0.277693
"1944";"Femme";"100 ans";0.303795
"1944";"Femme";"101 ans";0.331306
"1944";"Femme";"102 ans";0.360404
"1944";"Femme";"103 ans";0.391405
"1944";"Femme";"104 ans";0.424547
"1944";"Femme";"105 ans";0.458687
"1944";"Femme";"106 ans";0.493287
"1944";"Femme";"107 ans";0.531800
"1944";"Femme";"108 ans";0.571884
"1944";"Femme";"109 ans";0.613283
"1944";"Femme";"110 ans";0.655787
"1944";"Femme";"111 ans";0.699065
"1944";"Femme";"112 ans";0.742639
"1944";"Femme";"113 ans";0.785863
"1944";"Femme";"114 ans";0.827911
"1944";"Femme";"115 ans";0.867790
"1944";"Femme";"116 ans";0.904385
"1944";"Femme";"117 ans";0.936563
"1944";"Femme";"118 ans";0.963325
"1944";"Femme";"119 ans";0.984077
"1944";"Femme";"120 ans";1.000000
"1945";"Femme";"65 ans";0.006375
"1945";"Femme";"66 ans";0.006959
"1945";"Femme";"67 ans";0.007736
"1945";"Femme";"68 ans";0.007892
"1945";"Femme";"69 ans";0.008359
"1945";"Femme";"70 ans";0.008882
"1945";"Femme";"71 ans";0.010777
"1945";"Femme";"72 ans";0.010515
"1945";"Femme";"73 ans";0.011457
"1945";"Femme";"74 ans";0.014156
"1945";"Femme";"75 ans";0.016322
"1945";"Femme";"76 ans";0.016998
"1945";"Femme";"77 ans";0.018575
"1945";"Femme";"78 ans";0.019395
"1945";"Femme";"79 ans";0.021801
"1945";"Femme";"80 ans";0.024678
"1945";"Femme";"81 ans";0.028095
"1945";"Femme";"82 ans";0.032156
"1945";"Femme";"83 ans";0.036974
"1945";"Femme";"84 ans";0.042638
"1945";"Femme";"85 ans";0.049315
"1945";"Femme";"86 ans";0.057173
"1945";"Femme";"87 ans";0.066305
"1945";"Femme";"88 ans";0.076779
"1945";"Femme";"89 ans";0.088606
"1945";"Femme";"90 ans";0.101751
"1945";"Femme";"91 ans";0.116175
"1945";"Femme";"92 ans";0.131836
"1945";"Femme";"93 ans";0.148697
"1945";"Femme";"94 ans";0.166741
"1945";"Femme";"95 ans";0.185995
"1945";"Femme";"96 ans";0.206494
"1945";"Femme";"97 ans";0.228249
"1945";"Femme";"98 ans";0.251327
"1945";"Femme";"99 ans";0.275947
"1945";"Femme";"100 ans";0.302062
"1945";"Femme";"101 ans";0.329607
"1945";"Femme";"102 ans";0.358761
"1945";"Femme";"103 ans";0.389837
"1945";"Femme";"104 ans";0.423075
"1945";"Femme";"105 ans";0.457338
"1945";"Femme";"106 ans";0.492090
"1945";"Femme";"107 ans";0.530763
"1945";"Femme";"108 ans";0.571027
"1945";"Femme";"109 ans";0.612622
"1945";"Femme";"110 ans";0.655334
"1945";"Femme";"111 ans";0.698821
"1945";"Femme";"112 ans";0.742598
"1945";"Femme";"113 ans";0.786005
"1945";"Femme";"114 ans";0.828203
"1945";"Femme";"115 ans";0.868186
"1945";"Femme";"116 ans";0.904826
"1945";"Femme";"117 ans";0.936980
"1945";"Femme";"118 ans";0.963653
"1945";"Femme";"119 ans";0.984261
"1945";"Femme";"120 ans";1.000000
"1946";"Femme";"65 ans";0.005981
"1946";"Femme";"66 ans";0.006204
"1946";"Femme";"67 ans";0.007399
"1946";"Femme";"68 ans";0.008061
"1946";"Femme";"69 ans";0.008786
"1946";"Femme";"70 ans";0.008738
"1946";"Femme";"71 ans";0.009892
"1946";"Femme";"72 ans";0.012155
"1946";"Femme";"73 ans";0.013382
"1946";"Femme";"74 ans";0.014551
"1946";"Femme";"75 ans";0.016358
"1946";"Femme";"76 ans";0.017055
"1946";"Femme";"77 ans";0.017049
"1946";"Femme";"78 ans";0.019030
"1946";"Femme";"79 ans";0.021406
"1946";"Femme";"80 ans";0.024249
"1946";"Femme";"81 ans";0.027625
"1946";"Femme";"82 ans";0.031636
"1946";"Femme";"83 ans";0.036398
"1946";"Femme";"84 ans";0.041998
"1946";"Femme";"85 ans";0.048603
"1946";"Femme";"86 ans";0.056381
"1946";"Femme";"87 ans";0.065424
"1946";"Femme";"88 ans";0.075802
"1946";"Femme";"89 ans";0.087529
"1946";"Femme";"90 ans";0.100572
"1946";"Femme";"91 ans";0.114896
"1946";"Femme";"92 ans";0.130461
"1946";"Femme";"93 ans";0.147233
"1946";"Femme";"94 ans";0.165198
"1946";"Femme";"95 ans";0.184384
"1946";"Femme";"96 ans";0.204828
"1946";"Femme";"97 ans";0.226544
"1946";"Femme";"98 ans";0.249599
"1946";"Femme";"99 ans";0.274211
"1946";"Femme";"100 ans";0.300338
"1946";"Femme";"101 ans";0.327915
"1946";"Femme";"102 ans";0.357123
"1946";"Femme";"103 ans";0.388273
"1946";"Femme";"104 ans";0.421605
"1946";"Femme";"105 ans";0.455989
"1946";"Femme";"106 ans";0.490890
"1946";"Femme";"107 ans";0.529721
"1946";"Femme";"108 ans";0.570163
"1946";"Femme";"109 ans";0.611953
"1946";"Femme";"110 ans";0.654868
"1946";"Femme";"111 ans";0.698564
"1946";"Femme";"112 ans";0.742541
"1946";"Femme";"113 ans";0.786131
"1946";"Femme";"114 ans";0.828479
"1946";"Femme";"115 ans";0.868565
"1946";"Femme";"116 ans";0.905251
